NdcSearch,Ndc
A51079075620,51079075620
A00143176501,00143176501
A63323049697,63323049697
A54868514100,54868514100
A68084018901,68084018901
A67457021102,67457021102
A62584074601,62584074601
A00085177701,00085177701
A00173099156,00173099156
A10019016301,10019016301
A00409115170,00409115170
A00004018401,00004018401
A70710116506,70710116506
A60687019001,60687019001
A00781345295,00781345295
A00517460225,00517460225
A00003029305,00003029305
A00078038566,00078038566
A00904526161,00904526161
A50458032001,50458032001
A00172524160,00172524160
A60977045102,60977045102
A65162064110,65162064110
A00603150858,00603150858
A68094021762,68094021762
A51079088420,51079088420
A00904659604,00904659604
A00115191101,00115191101
A52565001259,52565001259
A54868095101,54868095101
A00178850020,00178850020
A68850001202,68850001202
A00536589688,00536589688
A00703012501,00703012501
A64193042402,64193042402
A00781120501,00781120501
A57664013560,57664013560
A00904647761,00904647761
A00007447120,00007447120
A69097087502,69097087502
A00338008504,00338008504
A63010002770,63010002770
A00074334603,00074334603
A55566502001,55566502001
A63459050430,63459050430
A00228249710,00228249710
A00074233326,00074233326
A00641607825,00641607825
A00206885216,00206885216
A00703291403,00703291403
A00054024424,00054024424
A10019003783,10019003783
A00024059120,00024059120
A65162091446,65162091446
A00409272101,00409272101
A33332001101,33332001101
A49884032155,49884032155
A00093221001,00093221001
A51079089120,51079089120
A00703367101,00703367101
A00574010601,00574010601
A00555901858,00555901858
A63739052201,63739052201
A00409330803,00409330803
A43598020451,43598020451
A67386071155,67386071155
A66993006602,66993006602
A00378110101,00378110101
A45963068602,45963068602
A00904629261,00904629261
A00173068220,00173068220
A00245018001,00245018001
A00641606010,00641606010
A63323049257,63323049257
A63323054207,63323054207
A00206885416,00206885416
A17478006235,17478006235
A00025172003,00025172003
A00406324301,00406324301
A00378103093,00378103093
A68084059201,68084059201
A00781340795,00781340795
A00006494300,00006494300
A00065024610,00065024610
A61553034633,61553034633
A00003161412,00003161412
A61958070101,61958070101
A70069001225,70069001225
A00093762056,00093762056
A55390010010,55390010010
A59572020514,59572020514
A51927274200,51927274200
A00904020161,00904020161
A00574402235,00574402235
A00121043130,00121043130
A00378699789,00378699789
A00904016012,00904016012
A00904174861,00904174861
A00049002428,00049002428
A00069095050,00069095050
A00409427601,00409427601
A17478050410,17478050410
A51079062485,51079062485
A00378014491,00378014491
A55289061401,55289061401
A51079062920,51079062920
A00093075601,00093075601
A00054001820,00054001820
A16837085839,16837085839
A00009003928,00009003928
A66553000801,66553000801
A00015301238,00015301238
A00206240802,00206240802
A00143972905,00143972905
A00066007131,00066007131
A00378006001,00378006001
A58160084211,58160084211
A60505251903,60505251903
A24208045725,24208045725
A00781329009,00781329009
A00023114501,00023114501
A00536408956,00536408956
A55513095401,55513095401
A00049317030,00049317030
A00054852625,00054852625
A00069080760,00069080760
A68084020301,68084020301
A00187093801,00187093801
A68094021462,68094021462
A00703095603,00703095603
A00006353750,00006353750
A00409080101,00409080101
A00002140701,00002140701
A63395010105,63395010105
A00173073002,00173073002
A51079032301,51079032301
A68084004411,68084004411
A51079045420,51079045420
A61748001211,61748001211
A50458016601,50458016601
A57962014009,57962014009
A68992304003,68992304003
A52152002002,52152002002
A66993003883,66993003883
A63395020113,63395020113
A24208034205,24208034205
A68084031801,68084031801
A00004025901,00004025901
A00378911693,00378911693
A00085432001,00085432001
A00121157610,00121157610
A00536589488,00536589488
A00703239403,00703239403
A00093220401,00093220401
A63739053110,63739053110
A25021040201,25021040201
A51672302002,51672302002
A00182844789,00182844789
A42023014625,42023014625
A61553005148,61553005148
A51079062006,51079062006
A17478001202,17478001202
A57844018701,57844018701
A00904563561,00904563561
A00006498100,00006498100
A17314930001,17314930001
A00069266041,00069266041
A68084002801,68084002801
A00781165501,00781165501
A55292081155,55292081155
A63323064220,63323064220
A67386081155,67386081155
A65862047601,65862047601
A69543013120,69543013120
A00781178501,00781178501
A00904642661,00904642661
A58177032418,58177032418
A00206885516,00206885516
A63323019355,63323019355
A51079005120,51079005120
A51079093120,51079093120
A00052045016,00052045016
A49884002901,49884002901
A00088216030,00088216030
A60505008000,60505008000
A00944270004,00944270004
A00469065773,00469065773
A00409163110,00409163110
A00409477723,00409477723
A64253033335,64253033335
A59148002150,59148002150
A00173080409,00173080409
A52769057466,52769057466
A00003196501,00003196501
A59762372802,59762372802
A62175017737,62175017737
A00904657261,00904657261
A00121155000,00121155000
A00173054700,00173054700
A63323048527,63323048527
A63323039306,63323039306
A00093314501,00093314501
A00781711355,00781711355
A00641092825,00641092825
A51079077120,51079077120
A42865030002,42865030002
A00904651061,00904651061
A49502090030,49502090030
A00781801801,00781801801
A00093960412,00093960412
A00409665106,00409665106
A00172375910,00172375910
A00574703612,00574703612
A00904582460,00904582460
A00069420030,00069420030
A17478021612,17478021612
A00005197101,00005197101
A63323048157,63323048157
A00904600761,00904600761
A65862083030,65862083030
A65293000550,65293000550
A00378622001,00378622001
A44567070810,44567070810
A00781365569,00781365569
A76478050150,76478050150
A60687035701,60687035701
A10370067901,10370067901
A63739012710,63739012710
A17478093705,17478093705
A00121097800,00121097800
A67877031901,67877031901
A64679063302,64679063302
A65862052790,65862052790
A00409180001,00409180001
A55390013910,55390013910
A54092006301,54092006301
A00338004901,00338004901
A00904629304,00904629304
A59762501601,59762501601
A00517209625,00517209625
A50458060128,50458060128
A00025274234,00025274234
A65649023141,65649023141
A68084067601,68084067601
A00409130431,00409130431
A37205036174,37205036174
A00065853302,00065853302
A71288000630,71288000630
A00574024201,00574024201
A00002323830,00002323830
A00002418430,00002418430
A53489046101,53489046101
A17314585102,17314585102
A00071035024,00071035024
A68682017030,68682017030
A68084061101,68084061101
A55390003710,55390003710
A00731040106,00731040106
A00703565301,00703565301
A00703324811,00703324811
A63481062410,63481062410
A50268008415,50268008415
A00781103410,00781103410
A00054413025,00054413025
A68387029330,68387029330
A00904504661,00904504661
A61553031333,61553031333
A00300154111,00300154111
A00078059820,00078059820
A00045025301,00045025301
A51079089320,51079089320
A00054839224,00054839224
A55390003110,55390003110
A54092025390,54092025390
A68220014015,68220014015
A00536113428,00536113428
A54868231900,54868231900
A00904663006,00904663006
A25382012634,25382012634
A55150015974,55150015974
A00781317796,00781317796
A63323096520,63323096520
A68084062001,68084062001
A00078035906,00078035906
A58016069000,58016069000
A70010075401,70010075401
A00703507501,00703507501
A00527172874,00527172874
A00409318101,00409318101
A00536100836,00536100836
A65483070210,65483070210
A68180055809,68180055809
A51079051920,51079051920
A00703514001,00703514001
A65162025306,65162025306
A00409163201,00409163201
A68084080521,68084080521
A00071400810,00071400810
A00703280403,00703280403
A00071015740,00071015740
A00054372763,00054372763
A00173099501,00173099501
A00008104005,00008104005
A66993006272,66993006272
A68084027801,68084027801
A00501410507,00501410507
A13668009490,13668009490
A00093528401,00093528401
A51079068420,51079068420
A00078014923,00078014923
A61958100301,61958100301
A10006070033,10006070033
A00378145001,00378145001
A00044182610,00044182610
A50419048858,50419048858
A00338000404,00338000404
A00069021701,00069021701
A00904634061,00904634061
A66689036430,66689036430
A55390023210,55390023210
A00083002730,00083002730
A00998031515,00998031515
A23155007101,23155007101
A59676056101,59676056101
A00338027203,00338027203
A63739067010,63739067010
A24208092064,24208092064
A00223197101,00223197101
A00904504561,00904504561
A00409409201,00409409201
A55390016010,55390016010
A00677117401,00677117401
A92771060002,92771060002
A59762306003,59762306003
A68180056006,68180056006
A55390012901,55390012901
A00074744501,00074744501
A61958200201,61958200201
A67457022810,67457022810
A68084005101,68084005101
A54569122400,54569122400
A00085172202,00085172202
A60505082306,60505082306
A00025145134,00025145134
A00409751716,00409751716
A00536110888,00536110888
A63323046837,63323046837
A00781540292,00781540292
A00078042315,00078042315
A00054327099,00054327099
A60687043801,60687043801
A61874011520,61874011520
A00074118701,00074118701
A60793001108,60793001108
A00003056902,00003056902
A00245009101,00245009101
A64380073706,64380073706
A68084077601,68084077601
A00904043004,00904043004
A00187019201,00187019201
A51079010720,51079010720
A00008084199,00008084199
A00074929613,00074929613
A00703480503,00703480503
A51079098020,51079098020
A00069315083,00069315083
A00173069704,00173069704
A00093310701,00093310701
A00904636345,00904636345
A59762005501,59762005501
A00677000301,00677000301
A00338001710,00338001710
A00456201063,00456201063
A76045000410,76045000410
A00456333001,00456333001
A00015191012,00015191012
A00517857510,00517857510
A60505700902,60505700902
A24477032302,24477032302
A00472132002,00472132002
A00186091542,00186091542
A99207024005,99207024005
A00781341195,00781341195
A00006011728,00006011728
A55150012315,55150012315
A00781317414,00781317414
A00409729501,00409729501
A11845012995,11845012995
A00378505301,00378505301
A00002475977,00002475977
A63304020301,63304020301
A42367052025,42367052025
A00013111410,00013111410
A00409660902,00409660902
A10122090212,10122090212
A00904608261,00904608261
A68084009901,68084009901
A66685100101,66685100101
A00904553661,00904553661
A67457044022,67457044022
A00009307303,00009307303
A00054005746,00054005746
A00032102301,00032102301
A00781711155,00781711155
A00173067502,00173067502
A00087667117,00087667117
A44206045510,44206045510
A00591048701,00591048701
A51079063220,51079063220
A00904627208,00904627208
A00093423701,00093423701
A52959058605,52959058605
A00409379501,00409379501
A00310027139,00310027139
A10939033733,10939033733
A00143967325,00143967325
A00009037301,00009037301
A00115148361,00115148361
A63323047401,63323047401
A53489033001,53489033001
A68084097601,68084097601
A63323066401,63323066401
A00054009720,00054009720
A00088177849,00088177849
A11980080103,11980080103
A11026263804,11026263804
A00781540092,00781540092
A00025171001,00025171001
A00143177201,00143177201
A51672400205,51672400205
A68084053301,68084053301
A24090047188,24090047188
A00781328909,00781328909
A63029850401,63029850401
A67457042254,67457042254
A67386031401,67386031401
A00075770060,00075770060
A51672200306,51672200306
A63739048910,63739048910
A54569281400,54569281400
A00143145801,00143145801
A00023917705,00023917705
A00083006130,00083006130
A00904686061,00904686061
A00186000431,00186000431
A00173063535,00173063535
A51079087120,51079087120
A00904680861,00904680861
A51991079306,51991079306
A68180035209,68180035209
A00093894393,00093894393
A61958060201,61958060201
A00115703301,00115703301
A00074662490,00074662490
A00338051141,00338051141
A58914050156,58914050156
A00054038225,00054038225
A69468015104,69468015104
A54868534800,54868534800
A00009001103,00009001103
A00641036725,00641036725
A66993047860,66993047860
A00074706811,00074706811
A00008083303,00008083303
A00456240563,00456240563
A00703270403,00703270403
A00056051030,00056051030
A33332001001,33332001001
A63739004710,63739004710
A50268057012,50268057012
A00469520230,00469520230
A61570007401,61570007401
A00338001304,00338001304
A00904630261,00904630261
A00074630413,00074630413
A00173072100,00173072100
A00363069338,00363069338
A53905006501,53905006501
A61953000502,61953000502
A76385010401,76385010401
A64679096501,64679096501
A37205036374,37205036374
A51079051820,51079051820
A00641600710,00641600710
A00409259605,00409259605
A44206025110,44206025110
A45963041806,45963041806
A00093528201,00093528201
A42023020101,42023020101
A00173044100,00173044100
A00078068615,00078068615
A17317001801,17317001801
A00172541360,00172541360
A67253020110,67253020110
A50242010039,50242010039
A00025138134,00025138134
A54868476800,54868476800
A10019002703,10019002703
A00904198261,00904198261
A00075062040,00075062040
A65649030103,65649030103
A24208053535,24208053535
A00378005201,00378005201
A00039022110,00039022110
A25021012250,25021012250
A00904661761,00904661761
A63323036920,63323036920
A00245018201,00245018201
A69452013317,69452013317
A63323056888,63323056888
A50111091801,50111091801
A68084034401,68084034401
A00904227260,00904227260
A64980010401,64980010401
A24208054505,24208054505
A37205011910,37205011910
A13533064520,13533064520
A00781556701,00781556701
A63739010310,63739010310
A00093227534,00093227534
A00173093356,00173093356
A00409419701,00409419701
A00409113403,00409113403
A00904683006,00904683006
A17478020020,17478020020
A64764080510,64764080510
A47781059891,47781059891
A00085113601,00085113601
A50111048303,50111048303
A50268027815,50268027815
A64455099394,64455099394
A00300364201,00300364201
A00409409001,00409409001
A00591042405,00591042405
A54738095318,54738095318
A51079058106,51079058106
A49884046565,49884046565
A63323026201,63323026201
A58177032304,58177032304
A00904632261,00904632261
A66689069479,66689069479
A68084007521,68084007521
A00338917791,00338917791
A63323071100,63323071100
A00054376950,00054376950
A00574220120,00574220120
A50242091701,50242091701
A00378180577,00378180577
A65862009520,65862009520
A00187301330,00187301330
A00904636445,00904636445
A00143148001,00143148001
A76329335201,76329335201
A45963046003,45963046003
A00054372144,00054372144
A00085432402,00085432402
A00069306086,00069306086
A00536196297,00536196297
A00009035201,00009035201
A00904637761,00904637761
A51079080120,51079080120
A00904628361,00904628361
A66215040301,66215040301
A16729027735,16729027735
A63323042605,63323042605
A10019069102,10019069102
A00003362312,00003362312
A00264400155,00264400155
A00143970201,00143970201
A00338004910,00338004910
A00641612525,00641612525
A00338002304,00338002304
A00075291501,00075291501
A00069600125,00069600125
A00338051909,00338051909
A00641605225,00641605225
A57894005427,57894005427
A60505058204,60505058204
A68462034737,68462034737
A00409018101,00409018101
A00781103213,00781103213
A00054355663,00054355663
A00338070948,00338070948
A00258369090,00258369090
A55513073001,55513073001
A65862039110,65862039110
A63739066510,63739066510
A50111098601,50111098601
A63323073820,63323073820
A00074704101,00074704101
A00168020160,00168020160
A00378001805,00378001805
A62856058252,62856058252
A00409212202,00409212202
A33342002607,33342002607
A50268073015,50268073015
A49884094174,49884094174
A25021080166,25021080166
A68084034601,68084034601
A00310032165,00310032165
A00998020615,00998020615
A67457079005,67457079005
A00078027422,00078027422
A00008104205,00008104205
A00832030101,00832030101
A00009023301,00009023301
A00045025501,00045025501
A47335093144,47335093144
A63481023416,63481023416
A51079042520,51079042520
A51079020520,51079020520
A51079012620,51079012620
A16729023993,16729023993
A00025146134,00025146134
A76388088025,76388088025
A66591080030,66591080030
A00409177805,00409177805
A00064065001,00064065001
A54092038101,54092038101
A65862049647,65862049647
A57664017508,57664017508
A00005010005,00005010005
A67457048699,67457048699
A00009379401,00009379401
A00310027539,00310027539
A76014000410,76014000410
A00172567410,00172567410
A59762093002,59762093002
A55390056630,55390056630
A50458029001,50458029001
A59310020212,59310020212
A00456111030,00456111030
A00904580861,00904580861
A63739026915,63739026915
A00591557101,00591557101
A00904682076,00904682076
A57664013565,57664013565
A49702020718,49702020718
A00766150020,00766150020
A43598028335,43598028335
A00143970101,00143970101
A00025273234,00025273234
A60977011501,60977011501
A63481020516,63481020516
A70114010101,70114010101
A00536197072,00536197072
A63739002401,63739002401
A49884079474,49884079474
A00904656461,00904656461
A61703034250,61703034250
A60267031110,60267031110
A51285076993,51285076993
